153,"وسام العزيز سے اپنی الفالي
ت محبه وإخلاص
شفاء
أما بعد ، بعد أن تماثلت للشفاء من التهابات اللوز الملعون وجاء
نتجه إمرايك والتزامك بالاشارات الوقائية والتغذية السليمة والأدوية
جل القوي البنيه برات رطب مـن خلق والأهم منان
الأم ولمسها وسهرها ولمن قلب راهاما الذي لا يوصف لتكون قوياً
مهما بالمال والحيوية والنشاط الدري هذا واحد من أسرار الأم
بالسعادة
إنها تصنع المعجزات وكأنها تحنا بحنانها وما ته له راه
وعطارها اللامحدود وهدا مله حول مياه مانه سحر ... نعم أي
رحمه
جمع الله علية جدن أنفت عشرات المرات من المرضى وخلال
مرض كيف حولت كل اما سی ای قوه عطيه خالده وأعادت لي البـه
والمرح الأعود من جديد مع اصدنا العب رادس وأسلي وأذهب إلى
المدرسة وامرح، نعم يابني فالأم
فرحنا ومرضا وبرر
وجودنا ، من الأم صانعه الحضارات والأجيال التي تكشف سرها
الكون منها منا دعانا لتسيير الماء والأرض لنحيا أفضل وضع تعلم
الصدق والكراه السكون والحلم والرحمة والسعال والعطاء والدعم والمساعد
والصبر والشجاعة والعلم والحب
اليوم كان مناسب
إبراد تعاد هذه الصدم
والحره
م المراد العالمي والأم وأخت والابنة وكل ما هو انتي
دار مقدم ها بازی تعرفها عن
نادا لورها و نوع نان مرك وسباع وهي شركة في الحياد وعليا
أن تكون أصل إيصاناً وعال اراد ، وغيرها كونها الأفضل
الأفضل، وبعد
أسبوعين محل عيد الأم ان فيهم المرسه نته زه نوکر
٢١
تقدم هدیه یه
من خلالها على عهد ورعدنا لها بأن تكون الأفضل أن تعمل الأحسن في
حمامها وندخل ال ور لقلبه وتقبله وتصل يديه مجددين جمالها وعزمنا
ع كونها الأعز والأكثر عطاء وتمايز رقم الهادي لها تقديراً ووفاءاً
لكرمها ونضالها من أجلنا ، مأدعوك أن تقبل ماما وتقدم لهورن
ما ورد من موردی ره الله استازو وأمك بين زوجي
عمل مشعلاً دائماً ناجم هذا المشعل مضاءاً يصلني شهاعه ليضئ دربي
حتى أسرع لكم لأنهم ريجيا بسرور ويحدوني الأقل قريب
فلائنسي المناسبة إعملها مقاطئة
مع جي وتمرري
رو
روا
والود أحمد
8/3/2002"
154,"الرقيقة الغاليه ام عاي
ن السبابة اسمحي لي ان ارسل لك وللعائله وعموم را بر رفقات
من عواده ام راصد نے کمانے واسوان متمنيا ان تكونوا كلكم
النے مروا مرا
أحوالهم في احسن حال
كن است راه انبا راما من حولك فأنا مشتاقة لكم
مما فيه كمان را سأل عنك باستمرار وقد حاولت في باب
انے اراسلكم إلى أن التحت لي الفرصة لذلك فأنتم في العلن
د الذاكرة كلكم وتحديد انتم يا دار الوعان
سررت إلى أقصى
حد حين رأسك على الزيارة قبل عدة أشهر دعم
كنت این اے ای لوط الوان واعانته حيث لم تباع في القصة
حتى اليوم من لما ئے ، لذا بانی ارسل له من خلاله بحياتي واشواقي
ر ملات واتمنى ان تكون صحية جيدة ،
ودائماً يصلنا إخباره
من مختلف السجون و کم اعاده درسرامية التي اصحبة على
كل السنه الامر الي مهامهم في هذا الأمر الصعب وليقة دي
ام روا رمان من هذا الطراز ورود و مواصلة
القبة تمائي وحنات كافة الى قام في سهند راجون ونفتحب
وان تخفف من الدهني دهتم بصحة وشرب حليب ولمن امه..
المهم كيف انت
وان وصلت يك تفاصيل الحياة
فأنت يا أمان وبدون مجامله امرأة رائعة ولك مفرة
و احترام كبير لدى الجميع"
155,"و قبل ان يفوتنی ابرق تحياتي الحارة إلى الأبناء عشان
راباد رود رسا و آمل اكونوا ألف مبروان
يكونوا موقعي في دراستهم وحياتهم وسلام کا جمر
يوفقني
ہی
وراك جميع الخامت و رفيقات في قولكم
عبد الوالي انا بخير وصحتي مال المال ، اسفلت مبل
شهرين منه جلبوع الى سعيد رامون وهو ابن جرير
من يمنحه
ال
بالقه
ع
وختان آمل ان تكونوا بألف من رات
لعود الرمان اليكم تريا ولدي لية كبرة
بأن جيش الحرية قادمة لا محالة ولن نتأخر
عليكم كثيرا
لا هذه رساله يستعجله وللتفاعل باحترام
السريع وسأله اراصلة
ه
سمبل
باستمرا
شاط
en N"
156,"دوو
الأطفال الأعزاء حفظكم الله ورعاكم
سجن عسقلان 2-11-2005
فلسـطين
أبنائي/ روضة حضانة حقل الرعاية / لجان العمل الصحي
بيت ساحور – فلسطین
تحية تقدير وابتهاج بأبهى صورة جميلة لبصماتكم، فأرى جمال الحياة ونفسي، وارى الأمل و المستقبل.
تعرفون أيها الأحبة أن العطر الزاكي يتطلب جهد للحصول عليه، مثل فلسطين و القدس وبيت لحم وبيت جهراً
ساحور والناصرة وعكـا، لهذا السبب أنا في السجن ورفاقي في الأسر، من أجل أن نشيد لكم بيتا ً وتجري
معاصر الزيت ونأكل الفقوس الساحوري، فحوا فينا هوانة العبيد، لأنكم أحرار ونملأ بالخلق والقيم العقول،
نتحمل الأسر و السجن من اجل حياة الغد المقبل، وحتى تتفتح أجفانكم على الزمن الأجمل.
زهراتي أحبائي في الروضة، الأطفال و المربيات
هل تعلمون في الروضة وفي فلسطين يفرح الزهر و الماء، ويفرح بكم في أرضنا الشجر و الينابيع وانتم
تفتحها المنتظر، وعندما تكبرون سوف تشرق الشمس على أرضنا صباحا ً وسرورا ً، بصماتكم تشعرني
بالحاجة لان اغني الآن وانشد لكم نشيد الحرية،ألعب معكم، نفرح ونمرح ونلهو ونتعلم، ونحب الأرض....
فهي
أمنا جميعا ً، أعطتنا كل شيء وعلينا أن نعطيها فرحا ً وسرور، نظافة وحماية، ونعطيها الاطمئنان
ونعطيها هوية، وانتم الهوية، هويتي وهوية كل أسير، بفرحكم وسروركم لن نبقى خلف القضبان ... سنكون
معكم .
أحبائي/ الأحبة المربيات/ أطفال حضانة وروضة حقل الرعاة في لجان العمل الصحي
حتما ً سأعود وقريبا "" جدا ً بينكم، ومع كافة موظفي ومتطوعي ومستفيدي هذه المدرسة الزاهية بكم،
ونصرخ للحب و الحقيقة في صورة تؤكد بصماتنا في المجتمع، بصمة هذه المؤسسة التي ترعانا وتضيء
الشموع لنا حتى نستمتع بدنيا الانتماء والوطن... وما أجمل الوطن بكم .
تحياتي / المشتاق العائد بسرعة ... احمد المسلماني
ملاحظة : قبلة وعناق لكل منكم، والى أسركم احلي الأماني و الإعجاب
ولا تنسوا بابا العجوز الدكتور ماجد
و يمحوا
مننا هواه"
157,"الأخت الحالية إلى مه ام نضال ... و طبر واحرام تشير .. ال أن تكوني بر
وعة جيبا ، ولا أخفيكم اني تالنت حس علمت بمديد اعتقال نضال ادارا ۱۱
ور ما الذي علي ان سال سوى أن ام سال مالو قال وكذا حال لاحت لعالي
ام محمد ومحمد والصغار جميعا اتوبار ... فارونا على تحمل كل ما تعرضون له . بن
قبل الممثلين الذين لم يحرموا مه زارانهم ، ولا خذوا بعیہ بار بار را هم دوعورهم ؟
التى
لم المعلوه ارارا لم ماکروم موردا برشمال داري ثم مكود وهم كردن له اعمالرادار
انها دولة القانون وقراراتها سعرها إلى مراتي يصعب برها هي أسهم امام رضاهم
اما كبر فقد كرمنا المرات مهم مرات عديدة و الا انه ماداموا مرمر
سم الكربا أمرا به دهم ارحم وامرار م و خلاص سر فارس الاحتلال .. لامبر
این حال راحت ، أمل أن يكون بر اسانه نوا سلعائلة وصول را در
وهرم منه لا سيما اثناء الأولاد في النقب محکومان 1 و سنوات على سواي ، وقد
مصيا قرابة ثلاث سنوات وها انا انظرنهاية حلم اللعبه له ان كان الامان ون ع الساح
رم ضد تردت اله كثيرا واستمرون إلى الكلى ...؟؟ وكان موس ش صنعت
ل أدب إن سم ما قال سلموا عليه وقال لهم رسالة من رأس
المسلم بغير ما ارسل لمن اهالي كعلان من امور قرار ، و ما با هم
وسر او رصة للتواصل منهم ومراسم سال مال
سلامت ما اخ ابوسال . . ي ل ل ، تین ا .. ا سکون بخير وصح ميه وان اخوت
من امتا بلیره را امن و کرم و جبر و مه ران بن عبدا مه بر عول كانت -
رمدی به نام نام مما سرما هم رمان ماسون هم طول عمر را به ما امرن اما م
عمرا
الأسر، بادام ، دما در معیت مولانا سننا ارسل راما من العام و
وصل من اطلاعات در مه ولا أحلم انهم لعلون على عدم استقراره ولومي في
اب من الاستقرار ضري لرب المقاطع من الأسباب الصحة المهم في جيلنا
مدت دوره سه ماصة بعد استاد رابع ، مادي ، راستدا لا الأنعام م ها
وقد طلب منها باران را در ا ات ا ل ل ملم وت م الام تجديد الام للرمال
وش را در ) نام من هم من سن و سال امارات حمد مدت دارن سور الصفار
واع مام رسان سياسات الا ان بي أولادهم .. لا من كسر غير
ر و راس مود . رام لعمر الامور او در سال
لام که دارم ام مسفر خور و نیو مل کند و
رام ابوی
1
-
2/7/66"
158,"//n/2018
حبيبتي سوسف
الفترة
أعرف أننا نمر في مرحلة صعبة خاصة بعد
شرار اللجنة برفض إطلاق سراحين مما يعني
إطالله فتره السجنه إلى اواخر شهر أيار
المقبل.. أعرف أننا سنعمد وسنير هذه
الصعبة .. طبعا ستلتقى ربما أكثر من مرساة
قبل أن تصلك هذه الرسالة . أتمنى أن
أستطيع إقناعك بأن تزوريني مرساة في الشهاب
خاصة أن إنا مشتي هنا في نفحة قد تکون
حتى شهد على الأثل
مرفق طيه بون الخواطر التي تبتها لك سؤخرا
أريد أن تنال إعجابك
سلامياتي للجميد خاصة بعاطف نامه رانراد
وثاهده و
اد العائلة وتبرأتي للأطفال الذين أشتات
س مشکل کاصفا أرجو أن تطمئن على صحة
سهم
عاطف سريعا جدا
ساسا بالتحضير لاجتماع اللجنة الذي تعيد
1012 القادم بكل جدية أريد أن تبلغني
عبيد بذلك وأن هناك ضرورة للتنسيق معي
في الموضوع
تحياتي وقبلاتي وأشوائي
المحن باسل
م
ی"
159,"دوبرا
طفلتي العزيزة رند
كل يوم يزيد شوقي ومحبتي لك ، وقبل قليل هطلت أمطار غزيرة ، تعلمين ان بابا يعشق المطر ، ولكن
2005/11/9
وقلت
هذه المرة تذكرتك وشعرت بحاجتي إليك لأعانقك لتمديني بدفء حنانك وحرارة طفولتك ، وتمنيت ان
أكون معك وخاصة رايتك في الزيارة تلبسين جاكت جميل جدا يمتاز بمنظر الدفء والحياة معا ...
في نفسي آه وين أبو اللولو تعبطني وننام مع بعض ونأخذ ماما معنا ( معلش ! ) ... واذا بعصفور يأتي
إلي اسمه سرور، قلت له : هل أنت من القدس ؟ قال : لا ! ولكن استطيع الطير حتى القدس ، فانا أحب
الطيران في مدينة القدس وضواحيها ، سألته : هل تعرف بيت حنينا ؟ قال : نعم ! .. حينها أحملته رسالة
شفوية ، حفظها سرور
( حبيبتي بابا : وعدتك ان أعود الى المنزل ( وسوف أعود) ويوجد عندي شباب لديهم بنات وأبناء كثر
وهن شجاعات وأقوياء، يلعبن وينتظرن آبائهن ، البعض منذ شهور والبعض منذ سنوات ، ولكن من وعد
ابنته بالعودة يعود دائما ، وقلت لسرور احمل معك نسمة وفله ومررها على شعر رند واحرسها واحميها
من كل شي ، وقال لي سرور : لا تقلق فإنني أمين .... احمل السر والوعد والأمنية وأحققها دائما لأنك
والد رند وهي تحبك كثيرا وأنت تحبها ، ووعدني بان يحققها )، وطار سرور وشعرت ا نه وصل الى
شباك غرفة نومي ، وشعرت بالاطمئنان والدفء ، بعد ان كنت اشعر بالبرد ونمت على الفور ، وخلال
النوم حلمت ان رند أصبحت صبية وتحمل الورد وشعرها طويل ومتفوقة بامتياز في المدرسة ، ولها
صاحبات كثار وهي سعيدة جدا وتضحك .. ولا يوجد بهاتي ( رائحة للفم ) بالمرة
ها ها ها
...
سلامي لبراء وعهد وسندس وكيان وجيلان وياسمين وكل زميلاتك وكل ألمسات ، وقالت لي عصفورة في
الصباح ان رند أبدعت في الباليه ، ولكن في السباح مش كثير !؟ مزبوط ام لا
الباح
وتحياتي الى ماما وقولي لها ان بابا يحبك ومشتاق لك وصحته جيدة، وكذلك الى الأبطال الزعران زينكو
ورينكو ( باسل ووسام ) ولا تنسي قبلات مني إلى جيفارا ويافا . باي باي
●
بابا احمد ابو رند
المجدل - عسقلان"
160,"فصال
أخي المناضل وبو سهيله
نحة فخر واعتزاز رفت و
ه.
موك
ء
در امر انت ملك في التلفاز تاج ما حصل ول
عنك
سبقت
مؤخراً في قضة مـاندتك لأموانئ المناضلين في
السجون تبادر إلى ذهني أن من يعمل مثل هذا العمل وکھو
في هذه الاله السياسة المرموقة لهو جدير بأن يكون
حاصل لفكر عظيم وصاحه عقيده به راه بوع
ف الجبال ، وشاءت الافتاب بن أبي بلقائك وأن
ألوف علمك عن قرب وأنا أعلم أن الكشري معه لس هم
نست
تحدوني على لقائك ،
أتعرف
ہے
وبعد أن قرأت كتابك بالاهواره ازادت قاعتي
وترسمة نظري الاولى باك أكثر فأكر لما تحمل
من معاني نضالك المستمر بال هواده ما هو إسم كتان
صد المستعمر المهولي الذي مر بكل ما الولي في
قون إلى طمر وما الفا منه بشكل عام وقصة
قضينا طنة
الإسرى بشكل خاص بكل ما تحمل الكلمة شرعتي ، فكنت أنت
معنى
عمالة البتراس الذي أراد أسمر يضني عمه السجين وظلمية
الذي كم علمناله المستعمر الممثل تل أدولة التي يمتلك،
قيقة أونست اما مواقعك المتواترة والمالية
التي لم تهزل ولم تلل أو تتعب وهذا المشة مقالاتك
خال
دو
S
/"
161,"لود
المتتابعة عبر هذه السنوات بل على العكس رأيت قبل
فتك
وعذرا على رؤية المرابعة"" أنك ازددت حاسة
وتوصوا بافكارك النضالله التي تحمل ولقيت
دائما عليها ، ما دفعني لهذه الكتابة ما خالجني من شعور
جميل اتمامك ليـه لانك يامل غطاس ممكانتك الله
انه عليها ولكن أفكرك العظيم الذي ألت صافد عليه
مره آخرى حقيقة وليس محاولة مضيا الـاميه
والطاهره تحتاج البواسل ك مثلك أيا كان
مشكل نضالهم وأساليهم ما دامت البوصلة موجهة نحو
العدو الصهون الفاشر ، واذا دائماً اس
أخوك الصغير ما أنفك وعلى أمل سبلة التعلم
الته
منك ومن كل المناضلين المقلي ولي العطا
خ موسی بھی شه
تھ سان که
حال اسمها
(۴
انه بستنفي الاسلام
هله
لا؟"
162,"الأعزاء ابو ناصر وفرهود عيه طيبه واشواق عليه -
انتم الوحيدين اللذان بشت لهم بناته بشكل مشترك قد تقولون
الي اردت ان اوفر ولكن ليس بهذا الحل أنا ولكن الذي رنس
هذا هو الي عندما اتكلم عن الاول اتحدث عن الثاني مع بعض الخصوصية
ولهذا اقول بصرت الي مشتاق لكما جدا نارات الى ماما وما
كانت بها قدر من الجمال و الايام الحلوه كما الايام المره..
المهم بدايه امباري حيره وانا الان العلم ومخطط لاشياء كثيره على
مستوى اكياه (عرا الزواج عندی اعلام و آمال ومن ضمنها
ان تتمروا لي آتي دارد (صفا )
لاني لم أزرها وأمل ان
قسم الظروف واقوم بزيارتها ..
طبعا انت با فرهود رايح تشلمني على هذا الكرت ورايح تفقد
انت وابو ناصر و تلفونكم كم لغه في الثوره و تحرقوا الاخضر واليابی
تحقيق دادل شر راع تتذكره هو (
قراءة ابو رفت)
(ولق يا صبح - هاي اعمال شبوهه )
طبعا ابو نعت بسلم عليه
بال مين انت وبعدها به دقائق ب ألك بين أنت
ين (هومو)
و على المكر أشبع من اول .. المهم الي آمل
ان تكون اخباركم جيده وعلى أحسن حال رغم اني اتابع
اخباركم واعلم ان هذه الايام تاسيد قليلاً داخل ان تتحرووا
مع تحياتي
صبح فنا
وكل عام وانتما بخير
۳/۱۷
نحب
لأنها علمتنا أن نح
ونفرح .
لأنها تكبر مع كل عيد جديد"
163,"الحمد لله وكفالي و
ب الله الرحمن الرحيم
«سلام عليك و الله اند
ته را مترام وتقدير إلى القبيب الغالي أسل عظام لم أمام الك في من مس الا قبل ثلاث دقائي
ور برسل لك اجمل سلام ائر
راسلت بريه وتردام وبه حال من ماله من طرف الرماد الذي
اخط
*
-
۳ ۲ ۱ ۰ ۱ ۲۰۱۹۰ علیه وسلم
وصلاة النبي صلى الله
U
ر
د
ابلغني انك موجود في قـم ، اولا ما هي اخبارك عـ ان تكون في الف
والحال فعاليات
صحه ولا ينقص عليك شي أمنا الغالي يوجد عدكم إسلام م تركي ياسر أم
حين تحتاج له هر يسدمع أني بياترام يصل الى أعلى مراتب الهرم و الصداقه
اك لايهم في كتابه رساله أنت البرض حصه الأسر لك مع عالم الاخلاق
لك
اما العزيز المالي والميم الجميع في هذه القلاع عرضناك في العطاء صاحب
أبي
باع طويل لا تكفي رساله ولا تعبرع الثوابت التي هي ينبوع الأستمان إلى الرجال
الرجال ماتعناق من أعناق الـشـا منين ما تكون لنا صديق طول العملان
مشترك لاندري في مديح برساله والانوان رؤوس الأجيال دمت لنازخاً
لك والى بطنك من الشباب نرسل خالص السلام والاحترام لما ندعوا لك
مالية والاجتماع في أهلك في القريب العاجل مع خالص السعادة لكم
وأهلك واحبابك ومرتب اما نه لانـي البر و السلام إلى الدكتور عين
والی مبل امبر و اميد كل من حرم الأسركاح صق المسيحي
ہے۔
ميم"
164,"حنت
محالينا
لعالية
اله
ܕܠܩܕܠܐܬܕܝܦܠܒܝܠܝܐܟܒܡܝܪ
من خلال المسلسل العلاجيال اسمها
*
فل
ملا بعظه انا في قسم لا
طعنه في حال وصل المال عنك إن كنت محاسبه إلى
ام كه فقط إشارة صفره أو رساله مع الشباب
سکون ماحتاج له عندك أين الثاني منم
ܡܓܥܬܢܬܠܠܛܝܢ
عالمية المتعيدها كن المناسب واك
12 Mard, let it go anilloks a wille ballonte
لهلع الست عال تعال والس خلا لنيل
مان عيد الام امن وامان قلم
العدد
عاء
Stills Dad's is will all
O
السن لو
شد
ل المكان المعبد ابوالملی جدلان کانادا
العالم وحاجلها المأخواتها
ع
علما
خلالها
lol is ki olibekkg 1 14 42
الى
علمية الحضن حبك عسل
تحيل عيسال سے سمارا
ه
es
ات
29
۱۳۹۰"
165,"بسم الله الرحمن الرح
الحمد لله رب العالمين والصلاة والسلام على رسول الأمن وبلر
أخى الحبر نزار رمضان السلام عليكم ورحمة الله و بركات
وكيل عام وأنتم بخير : حي العزيز كيف حلول رمادي
أخي
أخما عساك بخرمن الله يا طير الي اين على
اتر ناخوات مرات مرير من الكسر في
المنزل ولكن لم أستطير حولت ان ارسل لك اغراض
رنت اكتب لك إله وأنت في عزل هزلي كرار
عن طريق البريد او عبدالباسط التلير ما في سجر
أشل أخي أنا الآن
موخو
وربي بحت تفحه قسم ہے
عرنه ۷۸ طين حناني نزار سلام على الولدة
أنا الأن صحعميه تالمية مله وأنت بلغزل
ألى ألا بصحه جيده و محتويات عاليه وألحب بياضه
ولا تنه من الكعب العاب رياضه زيبا كونه ابل
عسقلال سلام عای نور و قول له في بالي عندك نزار
البرئ بالغبار هوای ارارارات على
شي أنا أعرف أنك تريد
أمر أنا أكت
معة البت ولم انر
سے لا شيء
أن سئل عن الولده أمي بخير والمر لله وهي تهريا السلام
نزار أذا بتعزني أرسل لي يا كسول رساله حتى ولوا
مع البوسطة أحول مجري إبراهير الجيري
قطرين
على قسم ۱۳ تفحه
حمد
LA"
166,"اقعہ
و شام الحبيب
الغالي
شو بدك تساوي .. الوطن غالي .. غالي كثير.. وبابا بحب الوطن وبحبك ، وبابا
بحب العدل والمساواة والحرية ، وبابا لا يحب الاحتلال والتمييز والعنصرية ، بابا
عنده أخلاق وقيم وكرامة ، وهيك علمني سيدك الحاج ، وهيك علمني الوطن
وأنت الوطن يا وسام الكرامة والإباء .
الوطن يا حبيبي بدو تضحية ، مش ا لوطن غالي ؟ علمنا كل شيء ... وفي
لنا بيت جميل .. وأرض أكلنا منها تفاح ، وليمون ( عندما جبتلي الليمون عن الشجر
فرحت كتير ) ، عارف ليش ؟ لأنه أرضنا ، جهدنا، زرعناها وربيناها ، وطلعت
ثمرة مفيدة للصحة . كيف الوطن ؟؟؟ اکثر واكثر . والورد والزراعة والمرمية
والشجر تبعك ، وبعد الشتاء بتشوف كيف الأرض
يوم الزيارة يا عرصيص أعجبتني كثير حاطط جلي على الشعرات ومشخص كتير ، جبل
يافا أكيد لو شافتك بتنجن.
وطني لو شغلت بالخلد عنه نازعتني إليه في الخلد نفسي
..."
167,"حبيت سوسن
الأحباء جميعا
مر
ما مر الاسبوع الثاني يترب منذ نهاية .. الرنت بطئ
هذا الكم القاسي والمقني أعرف أني سأعماد ناء
نك
کما تعود عليه كل الأسرى منا وفي كل مكانا .. إلا أنه صليا
الوضع صعب وحقيقة رئتين إلى أبعد الحداد سيحيي يوم
اعلم ذلك وأمرأ من شي أنني كتبت هذه السمات
حانها
تک مثبته الرائع اليوم من شدة الحرارة والرطوبه
طت قلت به طوجي مسافه رست سلم است ی
الفرنة أمام الهواية أرش الماء
اصمه ان الرساله لله تصلك
ش
عى
بل تره
قبل لقائنا
القابر وقع
زك اندك ببعض الاشياء التي لا زلت بحاجة لها
صنا
لام بنطالون أد إشتين قصار مثل الذي معني حاليا
(3)
y/ 11 2017
..
د
)ع( بدلتي رياضه (سنطلون نصیر ریلوزه)
ريات (مع أنه ممکنه أو يسمعوا يار خال۱۶
(و) كتب
(ع) تقریر ضي منه عادل برباره عثر عملية العينين وانما بحاجة لنظارات
سيه رقطرة للعيش
أرجو
إرسال بالبريد
ومنه يستطيع
مثل الهواء
ارتقا مع رسالتي هذه تتر نه رسائل كتبتها مدير السخن
لإيصالها بعير بكر
ما اخبارك واخبار سهيلة النبي في
V
ریبا
/
يم
إلى ما
درته طوابع برید واکیپی بی أنت
هذا الانقطاع صعب جدا الرسائل مرسيد
ما هو يفوتنا
الحديث عنه في لقائنا
أحبك جدا واشتمل کوئی منك ره سهيلة
باسل"
168,"عزيزي باسل
في لحظة ما وأنت تحاول جاهدا ً خطف الوقت لقذف نكتة جديدة من نمط النمل ، كان المشهد في غاية
الروعة ، وكأنك كسرت لوح الزجاج ودخلت في أعماقي ودغدغت مشاعري في مشهد للحظات عجزت
التصرف اللائق في هكذا زيارات، كم كان صعبا ً تخاطف الهاتف علي ، في الوقت الذي لم اشبع رغبتي
في التحدث ورغم تحضيري المسبق إلى واحد منكم جملة من الأسئلة وصورا في ذهني تزاحمت مع أجوبة كل
كأنها أسئلة وأسئلة كأنها أجوبة عن واقع علمتني إياه في زيارتك.
فوتك
صبين
کان
صدقني يا حبيبيكانك ماركيز أو نوتشيك، كنت أقوى مني شحنتني كما لو أننا تبادلنا السن وليس
المكان... دعنا منه؟! فحديثنا دائما عن الوقت ودون الزمان .... لقد أنعمت علي أكثر مما أنعمت عليك
رغم النعم سحنتك الإنسانية الحقة كسرت الحالة ومدتني بمخزون لا متناهي لأعيد المشهد المقدس
هذا هو المشهد المقدس انه أقوى من الأرض ، أقوى من الطبيعة ، أقوى من الوطن بمعناه المجرد... وكأنك
الوطن الذي نحلم به وحولت حلمي إلى حقيقة
،
سألتني مرة عن جسم الإنسان جسم الألغاز و الكلمات المتقاطعة ، عندما يعود بابا سيوفي بالوعد و
السر ... ""شي بتحبه كثيرا ً وعندك متله لكن مش زيه ، ويمكن حمله وشحنه "" ؟؟؟
وللمفاجأة ادعوك لتفحص هذا الموقع وهو مفاجأة:
http://alsaher.com/cartoons
ولخالو نبيل أبو جيفارا بعد تحياتي هذا الموقع : http://aavcegypt.org
آه يا باسل لو تدري يا ابني كم احن إلى شقاوتك الطفولية، اجلس وحيدا ً أخاطبك و الشوق يشتعل نارا ً في
صدري ،بقلبي أراك رباحا ً، اعلم كم احمرت عيناك مع إخوتك وماما في غيابي فقد طال وطال الغياب
ومن خلالك أناشد ماما قل لها أن تكفكف دموعها العزيزة ، ويكفيها عقابا ً لعينيها... سهري كان دوما ً على
حساب نومك
في الزيارة القادمة لك مفاجأة أخرى ، وطبعا ً حضر لي كم نكته وحزيرة وقبلة أطبعها على صباحك 6
الباهي ، وبين حاجبيك العربية الأصيلة كصباح القدس يوم عرسها
بابا احمد
سجن عسقلان"
169,"الصديق المراية بوم و مواد اون بهده اطر
ه وارد بالية الهير ترقية كه لسانه
........
ده به جلو با ما نیده ایم در من داخل
...ملا جب للون هو داخل مرا راهه ... است. دو مرد
ارة الى احالت تها.. بم حرب حلمات من بينها
الا بالاتری رو با رسانها و یا جمع است ...
..
اب
شرة بدله داس کرب کم مويوضع في عنينا وكم معاناه
داخل العرانی کی میت است و همان کا کامل مرام و
نرالات المر لابه ولو من هر باران کرج و کا
فت و امیر نان را جاتا ال ال جمعراج .2
مر وقال سلام تو کار و به دربار رز و سام
۔
خلطات تاريخ
en wethouder dazu.
3501/1 2015
Date ... Ten"
170,"ن کے
أبونا مت
ل الزير سر نام
السلام عليكم و له ورانه
ر کے عوام کو
تحة طبية علية بالاشوان البنات الن سے سنوارا نیز عليه القاد رات دورة
نويك يساعدين الشيعة
بانها
ض من لا استطاعت ان تمر بنا والله ان من المراه الرى بال
تم ترم بين أرمنا مرد ام نظر نحره المانات استا ما هي إلا تبر رماد التعبير
والا بور إن الأمالها تن از رانر بورة العادة المبني على الشام
اشاء
درو در امریکا رتبا سن وفا اين سرورا الخبال
بل أنت الا انت اسرار البنات ما عرفت سر الابر
لم الرماس منيات الست مع من من البر مع إسراج نت
نکن اموال با جو امر را ملاتی که بر دل
رتبات الج ربہ فلم کے بروند
درست را بر ل لو عنو و نه رارونه رانه
دیمجھے ان أخبنا کر ان تمام الزاية ما اسم امید
أمام سینا کے مال سے الامور تر ہے وہ وانا عن عال لعل رات سے بیت
صرع محمد
ر مجھے
المهم با برنا به ملت ایت الله استان خبر راست صرة
فراس ال اس ام اسر عرما بحوله نرم می رها كنت لا است امر
مون من لال سر الات را
دہ رہنے والے کراہت را بر عنا ر ر ر ر ره رعب و مور
استنار و ختام استورانی سے اللا سے رائے
رتر است برجام است
ے
سے تو ارش
("
171,"روسك
ولت
قلقا بعض الشيئ و متحوف
نكم مررت بمیجیٹ
ربع
حبيبتي سليلة
بنت منشوقا جدا
من ألا تستطيعي الحضور يوم الأحد
أحبك جداً رأفتقدك كل يوم وأكثر ما يؤلمني هو هذا
الانقطاع وعلم امكانية التواصين اليومي معك
تعرفين جيدا مدى
ينينك رائماً على اتخاذ القرارات الصحيحة وكذلك معادلة
اعفاتك العامة العمرية الكامله يا الامور العاطفية ركنت
کفت
رائما على طلائع
طلاب مع سوسن بشأن مدی تدخلها واعطا شما الراسي
صغيرة وليدة وإن كانت تفعل ذلك من منطلق المرصا
لنت رائما أرغب في ان يكون
مبستری
ثنتي بك راقتناعي الکامل
بك في كل
والحب وقلق الأم .... وسع ذلك
تنا
کامیل رسم
ذلك ربود
ر بعد أن
لك كاميل الحرية والمساحة التائية لخوض التجربة واتخاذ القرا
بدون أي ضقط أر حتى کو فل مینز طير
ولا زلت في هذا الموقف بشكل
خبرني عن الموقف الحالي مع کاربیل أريد أن اصارحك بأن لدي
إحساس بأنك على حق رأنه
بعد هذه الفترة غير الشفره
ة العلاية من المريض أن تكوني وبالأحرى نکونا في حالة من
الحب والتمنك الواحد بالآخر وحتی اتوله
ما لو كنت فعلا
في هذه الحالة أو بالاصح كنتما .. فكانت المشاكل أو الخلافات
تيرو صغيره رها شية وثانوية رنکند
الوضع ليس كزيت
وفي هذه الحالة منضل الانتهاء بسرعة من الموضوع مع
صعوبته ونکنه الحياة أمامك ولا شجعلی الخوف أد الشلق
عاملات في قرارك بشأن کامل أنا واثق أنك ستلتقين
مع الشاب
يا الذي يحبك وتبادليه الحب والري سيحب كل شيء
من
ث
فيك ويقدرك ريحترمك بلا حدود
)
16 10 2013
Cul
أصلك جدا جدا
چرا
رشتاب صدا
بابا
چرا
میرا"
